task,target_column,model_group,model_name,feature_name,mean_importance,std_importance,signed_mean_importance,n_folds
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,vix_change,0.05760495396853732,0.03674170006486485,0.001036812641332566,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,momentum_12m_minus_1m,0.04902652314825106,0.07181235691572453,0.01210252720581172,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,vix_level,0.048131684151223514,0.059058455864646704,-0.04001351171632227,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,credit_spread_level,0.04513934873207055,0.042949667465349894,-0.02940248217327246,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,yield_curve_slope,0.040161814478947094,0.03111377137479383,-0.031670047119449124,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,return_12m,0.03614230830867228,0.07335927547389742,-0.020828495642409437,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,rate_change_3m,0.03166773061272894,0.028483411162630787,0.0019907042212074224,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,rate_level,0.03112863625525742,0.02962534036945945,0.015563301068262848,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,rate_change_1m,0.0278579746035386,0.028109628542709052,0.027008793686539086,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,credit_spread_change,0.02448659351372353,0.02416681577540022,-0.017505607882630093,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,inflation_momentum,0.022675136019592475,0.0214075575365893,-0.010550470685897777,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,unemployment_change,0.014004011743165234,0.016746396572874477,0.0068915007439705545,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,dollar_volume,0.08344533617030853,0.02574912291498925,0.08344533617030853,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,realized_vol_126d,0.07892141595747472,0.03961838224382963,0.07892141595747472,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,return_6m,0.07408422897337086,0.030175602392313195,0.07408422897337086,162
